Date,AAPL,AMZN,BRK-B,GOOG,LLY,META,MSFT,NVDA,TSM
2015-03-05,-0.5424995422363281,0.11100006103515625,0.649993896484375,0.01545906066894176,-0.15000152587890625,-0.0200042724609375,0.04000091552734375,0.010749995708465576,0.0
2015-03-06,-0.44999885559081676,-0.2714996337890625,-0.8600006103515625,-0.35876464843750355,-1.8499984741210938,-0.8899993896484375,-0.6399993896484375,-0.004499971866607666,-0.15999984741210938
2015-03-09,-0.2049999237060547,0.007999420166015625,0.6300048828125,0.09922981262207031,0.8400039672851562,-0.23999786376953125,0.6599998474121094,0.0012499690055847168,-0.2199993133544922
2015-03-10,-0.47500038146972656,-0.3969993591308594,-2.2299957275390625,-0.4607353210449254,-0.34000396728515625,-0.9499969482421875,-0.31999969482420454,0.007250010967254639,0.029998779296875
2015-03-11,-0.6275005340576172,-0.21199989318847656,-0.0399932861328125,-0.19745826721191406,-0.43000030517578125,-0.23000335693359375,-0.3300018310546875,-0.0029999613761901855,0.07999992370605469
2015-03-12,0.5349998474121058,0.2709999084472692,1.3300018310546875,0.09972572326660156,0.80999755859375,0.8300018310546875,-0.3100013732910156,0.0002499818801879883,0.030000686645507812
2015-03-13,-0.2025012969970703,-0.047000885009765625,-1.30999755859375,-0.3081531524658203,0.4799957275390625,-0.5499954223632812,0.6800003051757812,0.0034999847412109375,0.2199993133544922
2015-03-16,0.26749992370605824,0.1485004425048828,1.05999755859375,0.1775131225585902,0.8000030517578125,0.1100006103515625,0.09000015258789062,0.0022499561309814453,0.3100013732910192
2015-03-17,0.2849998474121129,0.04050064086914418,-0.339996337890625,-0.0433807373046875,0.12999725341796875,1.0,0.3300018310546875,0.008249998092651367,0.26000022888183594
2015-03-18,0.36750030517578125,0.25849914550781605,1.44000244140625,0.34904289245605113,2.6399993896484375,1.660003662109375,1.0699996948242188,-0.00950002670288086,0.19999885559081676
2015-03-19,-0.3125,-0.03149986267089844,-0.7599945068359375,-0.06980705261230824,0.9599990844726562,1.6299972534179688,0.030002593994140625,0.006749987602233887,-0.23999977111816762
2015-03-20,-0.5874996185302734,0.10999870300292969,0.3000030517578125,-0.06432533264159801,0.9000015258789062,0.410003662109375,0.31999969482421875,0.001499950885772705,-0.029998779296875
2015-03-23,0.02249908447265625,-0.14799880981445312,0.0800018310546875,-0.08078002929687145,0.34000396728515625,0.5100021362304688,-0.020000457763671875,-0.0015000104904174805,-0.07999992370605469
2015-03-24,-0.1350002288818395,0.005001068115230822,-0.970001220703125,0.38045501708984375,-0.7099990844726562,0.5999984741210938,0.12000274658202414,-0.0059999823570251465,-0.11000061035155895
2015-03-25,-0.7900009155273509,-0.21049880981444957,-1.1199951171875,-0.5841464996337891,-1.3000030517578125,-2.5800018310546875,-1.4599990844726562,-0.03374999761581421,-1.260000228881836
2015-03-26,0.3699989318847656,-0.11199951171875,0.3300018310546875,-0.12066650390624645,-0.55999755859375,0.29000091552734375,-0.01000213623046875,0.008999943733215332,0.1400012969970703
2015-03-27,-0.32999992370605113,0.1725006103515625,0.410003662109375,-0.2323627471923828,-0.04000091552734375,-0.07999420166015625,-0.14999771118164062,0.007250010967254639,0.030000686645507812
2015-03-30,0.5799999237060547,0.1359996795654297,1.5099945068359375,0.020444869995117188,-0.12999725341796875,-0.6100006103515625,-0.1399993896484304,-0.0002499818801879883,0.4699993133544922
2015-03-31,-0.41499900817871094,-0.05700111389160156,-1.4399871826171875,-0.09972572326660512,-0.6999969482421875,-0.6800003051757812,-0.11999893188477273,-0.012000024318695068,0.06999969482421875
2015-04-01,-0.14249992370605113,-0.09199905395507812,-0.8899993896484375,-0.3011722564697301,-1.3899993896484375,-0.8300018310546875,0.12000274658203836,0.0,-0.20000076293945312
2015-04-02,0.07250022888183238,0.08749961853026988,-0.029998779296875,-0.2652721405029297,-0.220001220703125,-0.69000244140625,-0.3699989318847656,-0.0017499923706054688,0.06999969482421875
2015-04-06,0.7199993133544957,0.34700012207031605,0.7599945068359375,0.22662734985351562,0.18000030517578125,1.6399993896484375,1.2099990844726562,0.01750004291534424,0.3400001525878906
2015-04-07,-0.4074993133544922,-0.08699989318848012,-0.5,-0.05285644531250355,0.4499969482421875,-0.3300018310546875,-0.0800018310546804,0.00475001335144043,-0.1500015258789027
2015-04-08,-0.0625,0.3269996643066371,0.17999267578125,0.1610565185546875,0.23000335693359375,-0.34999847412109375,-0.04000091552734375,0.0034999847412109375,0.07000160217285156
2015-04-09,0.17749977111816406,0.14399909973144887,0.6299896240234375,-0.012464523315426135,0.1399993896484375,-0.3300018310546875,0.22999954223632812,0.017000019550323486,0.1900005340576172
2015-04-10,0.2875003814697301,-0.08300018310546875,0.0800018310546875,-0.11368751525878906,1.4199981689453125,-0.1699981689453125,0.09000015258789062,0.005249977111816406,-0.22999954223632812
2015-04-13,-0.379999160766598,-0.05850028991699574,0.1800079345703125,0.0378952026367152,0.23999786376953125,1.0800018310546875,0.3599967956542969,-0.003999948501586914,-0.18000030517578836
2015-04-14,-0.17499923706054688,0.07999992370605469,-0.899993896484375,-0.29219818115234375,0.15999603271484375,0.34999847412109375,-0.14999771118164062,-0.002499997615814209,-0.05999946594238281
2015-04-15,0.092498779296875,-0.059999465942386365,-0.019989013671875,0.19097518920898438,0.1699981689453125,-0.8400039672851562,0.5,0.005249977111816406,0.3500003814697301
2015-04-16,-0.027500152587890625,0.1175003051757848,-0.399993896484375,0.19446563720703125,-0.12000274658203125,-0.160003662109375,0.20999908447265625,-0.0002499818801879883,-0.2700004577636754
2015-04-17,-0.20000076293945312,-0.3535003662109375,-0.5,-0.22986793518066406,-0.5400009155273438,-0.7000045776367188,-0.049999237060546875,0.004500031471252441,0.17999839782714488
2015-04-20,0.5074996948242259,0.5480003356933594,0.399993896484375,0.48766136169433594,-0.589996337890625,1.5499954223632812,1.1800003051757812,-0.005249977111816406,-0.12999916076660512
2015-04-21,-0.2975006103515625,-0.006500244140621447,-1.2599945068359375,-0.176513671875,-0.7700042724609375,-0.37999725341796875,-0.3600006103515625,-0.007499992847442627,0.03000068664550426
2015-04-22,0.4074993133544922,-0.10550117492675426,0.5800018310546875,0.24757003784179688,-0.1699981689453125,0.30999755859375,0.3200035095214844,0.0029999613761901855,0.44000053405761363
2015-04-23,0.342498779296875,-0.01099967956543324,0.4799957275390625,0.2991771697998047,-0.4799957275390625,-1.6899948120117188,0.4500007629394531,0.007999956607818604,0.45999908447265625
2015-04-24,-0.052501678466796875,0.30499839782714844,0.089996337890625,-0.0518569946289027,-0.6399993896484375,-1.2399978637695312,2.2099990844726562,-0.004499971866607666,-0.2800006866455078
2015-04-27,0.08499908447265625,-0.2650012969970703,-1.19000244140625,-0.4010009765625,-1.0400009155273438,0.04000091552734375,0.799999237060554,0.002499997615814209,0.5200004577636683
2015-04-28,-0.9750022888183594,-0.46000099182128906,1.7100067138671875,-0.048000335693359375,0.55999755859375,-1.1500015258789062,1.3800010681152273,0.0037499666213989258,-0.21999931335448863
2015-04-29,-0.3800010681152344,0.13100051879882457,0.779998779296875,-0.06949996948242188,0.4199981689453125,0.45999908447265625,0.3400001525878906,-0.0002499818801879883,-0.05999946594238281
2015-04-30,-0.8724994659423828,-0.2664985656738281,-0.5699920654296875,-0.5264987945556641,-0.089996337890625,-1.2400054931640625,-0.060001373291015625,0.004249989986419678,-0.05999946594238281
2015-05-01,0.7124996185302699,-0.0475006103515625,1.3600006103515625,-0.026498794555664062,0.8600006103515625,-0.25,0.07999801635742188,0.009250044822692871,0.03999900817871094
2015-05-04,-0.20000076293945312,-0.08799934387207031,1.1999969482421875,0.11249923706055043,-0.1999969482421875,-0.5200042724609375,-0.12999725341796875,-0.003000020980834961,-0.23999977111816406
2015-05-05,-0.5874977111816406,-0.08300018310546875,-1.350006103515625,-0.37049865722655895,-0.9199981689453125,-0.9900054931640625,-0.2200012207031321,-0.012499988079071045,0.09000015258789062
2015-05-06,-0.38749885559082387,-0.1165008544921875,-1.220001220703125,-0.3509998321533203,0.0800018310546875,0.12999725341796875,-1.2900009155273366,-0.0012499690055847168,0.07000160217285156
2015-05-07,0.12250137329101562,0.13649940490722656,1.899993896484375,0.33550071716308594,0.06999969482421875,0.43000030517578125,0.43000030517578125,0.012000024318695068,0.020000457763671875
2015-05-08,0.2350006103515625,0.14699935913085582,1.75,0.07849884033203125,0.7600021362304688,-0.589996337890625,0.20000076293945312,-0.004500031471252441,0.09000015258789062
2015-05-11,-0.26749992370605824,0.017000198364250707,-2.3300018310546875,-0.1335010528564453,0.20999908447265625,-0.470001220703125,-0.18000030517578125,0.0022500157356262207,-0.2099990844726527
2015-05-12,0.06750106811523082,-0.0030002593994140625,-0.5600128173828125,-0.1280002593994105,-0.6999969482421875,-0.410003662109375,0.5,0.008749961853027344,0.1999988555908203
2015-05-13,-0.034999847412109375,-0.1555004119873047,0.0999908447265625,-0.04699897766113281,0.04000091552734375,0.720001220703125,-0.5599975585937429,-0.0007500052452087402,-0.03999900817871094
2015-05-14,0.3849983215332031,0.14150047302246094,0.55999755859375,0.231500625610348,0.37999725341796875,2.4300003051757812,0.6900024414062429,0.006999969482421875,0.03999900817871094
2015-05-15,-0.07500076293945312,-0.10000038146973012,-0.6699981689453125,-0.26650047302246094,-0.3300018310546875,-0.9900054931640625,-0.5699996948242188,-0.001999974250793457,0.10999870300292969
2015-05-18,0.4524993896484375,-0.03800010681152344,0.44000244140625,0.014499664306640625,-0.1100006103515625,0.5499954223632812,0.029998779296875,0.000500023365020752,-0.06999969482421875
2015-05-19,-0.154998779296875,-0.15799903869628196,0.709991455078125,0.169000625610348,0.6299972534179688,-0.6200027465820312,0.020000457763671875,-0.003999948501586914,0.1100006103515625
2015-05-20,0.0149993896484375,0.16300010681152344,-0.470001220703125,0.03899955749511719,-0.089996337890625,0.0800018310546875,0.19000244140625,-0.0002499818801879883,0.05999946594237926
2015-05-21,0.3299980163574219,0.18149948120116832,-0.3300018310546875,0.22800064086914418,0.9300003051757812,0.29000091552734375,0.1399993896484304,-0.0040000081062316895,-0.1399993896484375
2015-05-22,0.23499679565429688,-0.19599914550781605,-0.5,-0.0019989013671875,0.25,0.19000244140625,-0.3999977111816406,-0.0020000338554382324,-0.1700000762939453
2015-05-26,-0.7450027465820312,-0.0364990234375,-0.80999755859375,-0.2900009155273402,0.34999847412109375,-1.0999984741210938,-0.24000167846679688,-0.0007500052452087402,0.09000015258789418
2015-05-27,0.4249992370605469,0.19849967956542613,1.0399932861328125,0.34950065612792613,0.5400009155273438,0.9500045776367188,0.7900009155273438,0.024250030517578125,0.43000030517578125
2015-05-28,-0.020000457763671875,-0.1569995880126953,-0.1899871826171875,0.0885009765625,1.6100006103515625,-0.09999847412109375,-0.049999237060546875,0.007499992847442627,-0.03999900817871094
2015-05-29,-0.23749923706054688,0.10000038146972301,-1.8699951171875,-0.26300048828124645,2.75,-0.7599945068359375,-0.5699996948242188,-0.0002499818801879883,0.23000144958496094
2015-06-01,0.06499862670898438,0.025999069213867188,0.0900115966796875,-0.1400012969970703,0.0800018310546875,0.9899978637695312,0.1699981689453125,0.0027499794960021973,-0.0400009155273402
2015-06-02,0.02500152587890625,0.04599952697753906,-0.1699981689453125,0.3125,-0.8100051879882812,0.6800003051757812,-0.01000213623046875,-0.007499992847442627,-0.3099994659423828
2015-06-03,-0.13500213623046875,0.10950088500976562,-0.239990234375,0.019998550415039062,-0.1699981689453125,1.0900039672851562,-0.520000457763679,-0.007499992847442627,-0.12000083923339844
2015-06-04,-0.05500030517578125,-0.1809997558593679,-1.20001220703125,-0.05300140380859375,0.34000396728515625,-0.089996337890625,-0.43000030517578125,0.013000011444091797,-0.29000091552734375
2015-06-05,-0.21250152587890625,-0.13549995422363637,-0.75,-0.15099906921387074,0.5600051879882812,0.26999664306640625,-0.17000198364257812,0.006000041961669922,0.0400009155273402
2015-06-08,-0.2749977111816406,-0.10600090026855469,-0.9099884033203125,-0.3240013122558594,0.5399932861328125,-1.1500015258789062,-0.5699996948242188,-0.01100003719329834,-0.22000122070312145
2015-06-09,0.18000030517578125,0.1259994506835902,0.4199981689453125,-0.043500900268551135,4.399993896484375,0.06999969482421875,-0.10999679565429688,0.0022500157356262207,-0.0400009155273473
2015-06-10,0.24000167846679688,0.21549987792968395,0.8600006103515625,0.3664989471435547,1.19000244140625,1.3300018310546875,0.8199996948242188,-0.0032500028610229492,0.28000068664550426
2015-06-11,-0.14749908447265625,0.034000396728515625,-0.0699920654296875,-0.19075012207031605,3.4799957275390625,-0.4799957275390625,-0.2200012207031321,0.005750000476837158,-0.14999961853026988
2015-06-12,-0.2550010681152344,-0.06649971008300781,-0.8300018310546875,0.036500930786136365,-1.6800003051757812,0.15999603271484375,-0.25,-0.011249959468841553,0.12999916076660156
2015-06-15,0.20499992370605113,-0.19949913024902344,-0.32000732421875,-0.03999900817871804,0.5100021362304688,0.15999603271484375,0.029998779296875,0.0017500519752502441,-0.12999916076660156
2015-06-16,0.14249992370605824,0.1555004119873047,0.2400054931640625,-0.012500762939456678,0.8699951171875,0.23999786376953125,0.48000335693360086,0.007499992847442627,0.3400001525878871
2015-06-17,-0.10499954223632812,-0.027500152587890625,0.1199951171875,-0.00550079345703125,-1.1500015258789062,0.029998779296875,0.24000167846679688,0.0065000057220458984,0.04000091552734375
2015-06-18,0.1624984741210902,0.4545001983642507,2.4199981689453125,0.2865009307861328,-0.8499984741210938,1.2700042724609375,0.5,0.004499971866607666,0.10000038146973012
2015-06-19,-0.2775001525878871,-0.2670001983642578,-1.2199859619140625,-0.0260009765625,0.15999603271484375,-0.31999969482421875,-0.6900024414062571,-0.0017499923706054688,-0.22000122070312145
2015-06-22,0.030000686645507812,-0.03549957275390625,-0.470001220703125,-0.06999969482421875,-0.3800048828125,1.3299942016601562,-0.10000228881835938,-0.0032500028610229492,0.18000030517578125
2015-06-23,-0.11250114440917969,0.5200004577636683,-0.2899932861328125,0.04199981689453125,-1.0800018310546875,2.9199981689453125,-0.220001220703125,-0.014999985694885254,-0.07999992370605824
2015-06-24,0.22500038146972656,-0.20650100708007812,-0.660003662109375,-0.10799980163574574,-0.23999786376953125,1.1999969482421875,-0.029998779296875,-0.004499971866607666,-0.05999946594237926
2015-06-25,-0.3400001525878906,0.10149955749511719,-0.6100006103515625,-0.18200111389160156,0.6399993896484375,-1.279998779296875,-0.37999725341797586,0.0040000081062316895,0.039999008178707385
2015-06-26,-0.22999954223632812,-0.1829986572265625,-0.1399993896484375,-0.2785015106201172,0.6599960327148438,-0.1100006103515625,-0.3900032043457031,-0.0065000057220458984,-0.29000091552734375
2015-06-29,-0.2325000762939453,-0.2560005187988317,-2.4900054931640625,-0.17449951171875355,-1.5699996948242188,-0.80999755859375,-0.6700019836425781,-0.009499967098236084,-0.29000091552734375
2015-06-30,-0.03499984741210582,-0.00549888610840199,-1.410003662109375,-0.2755012512207031,-1.0100021362304688,-0.8300018310546875,-0.55999755859375,-0.0032500028610229492,-0.1500015258789027
2015-07-01,-0.07500076293944957,-0.09800148010253906,-0.17999267578125,-0.144500732421875,1.0499954223632812,0.14000701904296875,-0.009998321533203125,-0.005250036716461182,-0.1999988555908203
2015-07-02,0.002500534057613635,0.0354995727539098,-0.5099945068359375,0.11599922180175781,0.9300003051757812,-0.1100006103515625,-0.07999801635742188,0.0007500052452087402,0.149999618530277
2015-07-06,0.26499938964844105,0.040500640869140625,0.7599945068359375,0.167999267578125,1.0400009155273438,1.0600051879882812,0.43000030517578125,-0.0020000338554382324,-0.05999946594238281
2015-07-07,-0.04999923706055043,0.052000045776363635,1.1399993896484375,0.09449958801269887,2.0900039672851562,-0.5800018310546875,-0.04000091552734375,-0.006500035524368286,0.14999961853027344
2015-07-08,-0.4775009155273473,-0.23250007629394887,-0.6500091552734375,-0.2110004425048828,-1.0199966430664062,-0.6399993896484375,-0.1999969482421804,-0.0007500052452087957,-0.3600006103515625
2015-07-09,-0.9449996948242259,-0.025501251220706678,0.2400054931640625,-0.12199974060058238,-0.5199966430664062,-0.850006103515625,-0.22999954223632812,-0.013750016689300537,-0.3600006103515625
2015-07-10,0.3349990844726598,0.15100097656249645,0.220001220703125,0.1919994354248047,-0.01000213623046875,0.5999984741210938,-0.3999977111816406,0.002250015735626276,0.22999954223632812
2015-07-13,0.157501220703125,0.36400032043456676,0.589996337890625,0.6835002899169957,-0.31999969482421875,1.4399948120117188,0.5600013732910156,-0.0017499923706054688,0.17000007629394176
2015-07-14,-0.10750007629394887,0.162500381469723,-0.0200042724609375,0.7170009613037109,-0.29000091552734375,-0.779998779296875,0.1699981689453125,-0.0005000233650206964,0.029998779296875
2015-07-15,0.2749996185302699,-0.09250068664551137,1.2400054931640625,0.0044994354248046875,-1.410003662109375,-0.23999786376953125,0.07999801635742188,-0.002249985933303833,-0.14999961853027344
2015-07-16,0.19249916076660156,0.4990005493164027,0.7700042724609375,0.7364997863769531,0.3699951171875,0.5699996948242188,0.6500015258789062,0.008000016212463434,0.6800003051757812
2015-07-17,0.13499832153320312,0.2654991149902308,0.160003662109375,1.1964988708496094,0.37000274658203125,2.4199981689453267,0.06999969482421875,-0.0012500286102294922,0.07999992370605469
2015-07-20,0.27500152587890625,-0.22349929809570312,0.54998779296875,0.18899917602539062,0.17000579833984375,2.0600051879882812,0.26999664306640625,-0.009249985218048096,-0.13000106811523082
2015-07-21,-0.5250015258789062,0.004999160766605115,-0.6299896240234375,0.35449981689453125,-2.0100021362304688,-0.5599975585937642,0.5,0.0032500028610230047,-0.060001373291015625
2015-07-22,0.8075008392333984,0.11400032043457031,-0.029998779296875,0.060501098632805395,3.05999755859375,0.3000030517578267,0.10000228881836648,-0.006000012159347534,-0.25
2015-07-23,-0.2599983215332031,-0.4740009307861328,-1.0900115966796875,-0.8494987487792969,-2.2999954223632812,-1.5199966430664205,0.8400001525878906,0.004999995231628418,0.18000030517578125
2015-07-24,-0.20499992370605113,-2.4784984588623047,-0.75,-1.1719989776611328,-1.279998779296875,-0.40000152587889204,0.029998779296867895,-0.009249985218048096,-0.42000007629394176
2015-07-27,-0.07999992370605469,0.1829986572265625,-0.4199981689453125,0.3130016326904297,-0.34999847412109375,-2.4100036621093466,-0.5900001525878906,0.001500010490417536,0.05999946594238281
2015-07-28,0.0,-0.49849891662597656,1.6300048828125,-0.24150085449218395,0.970001220703125,0.45000457763671875,-0.24000167846679688,0.009250015020370539,0.1700000762939453
2015-07-29,-0.04000091552734375,-0.09599876403808594,-0.3300018310546875,0.156499862670902,-0.82000732421875,0.6699981689452983,0.8899993896484375,0.006999999284744207,0.2900009155273402
2015-07-30,0.012500762939456678,0.45549964904785156,0.040008544921875,0.1294994354248047,0.279998779296875,0.29999542236328125,0.6200027465820312,0.002500027418136652,0.470001220703125
2015-07-31,-0.32499885559082387,-0.14699935913085582,-0.5699920654296875,-0.2884998321533203,-0.3699951171875,-0.9399948120117188,-0.5900001525878906,-0.0037499964237213135,-0.4399986267089879
2015-08-03,-0.764999389648441,-0.12100028991699219,-0.779998779296875,0.2934989929199254,-0.6699981689453125,0.6100006103515625,-0.1699981689453125,0.004500031471252441,-0.18000030517578836
2015-08-04,-0.6949996948242188,0.11049842834471946,0.459991455078125,0.04150009155273793,-0.43999481201171875,0.26999664306642046,0.7900009155273438,0.0037499666213989258,-0.379999160766598
2015-08-05,0.6125011444091797,-0.08950042724609375,0.17999267578125,0.4724998474121094,0.0500030517578125,1.1900024414062358,-0.3999977111816406,-0.007249951362609863,0.06000137329101207
2015-08-06,-0.21000099182129262,-0.4920005798339879,-0.149993896484375,-0.11600112915039062,-2.44000244140625,-2.059997558593736,-1.0900001525878906,-0.001999974250793457,-0.1399993896484375
2015-08-07,0.2349987030029297,-0.3269996643066406,0.69000244140625,-0.24650192260741832,-0.23000335693359375,-1.0799942016601562,0.3500022888183594,0.013000011444091797,-0.22999954223633168
2015-08-10,0.7975006103515625,-0.2259998321533203,2.0500030517578125,-0.28750038146972656,0.69000244140625,-1.529998779296875,0.3800010681152344,0.02399998903274536,0.4899997711181605
